movieid,name
2521851,"Paramount Pictures [us] - (1998) (USA) (theatrical)"
2521851,"United International Pictures (UIP) [ar] - (Argentina)"
2521851,"United International Pictures (UIP) [de] - (Germany)"
2521851,"United International Pictures (UIP) [fr] - (France)"
2521986,"Bac Films [fr] - (France)"
2521986,"Columbia TriStar Home Video [us] - (2000) (USA) (DVD)"
2521986,"Columbia TriStar Television [us] - (TV)"
2521986,"Daiei Motion Picture Company [jp]"
2521986,"LK-TEL Vídeo [br] - (Brazil) (DVD)"
2521986,"LK-TEL Vídeo [br] - (Brazil) (VHS)"
2521986,"Sony Pictures Classics [us]"
2521986,"VCL Communications [de]"
2522004,"Alliance Atlantis Communications [ca] - (1992) (Canada) (theatrical)"
2522004,"Altomedia. Co. Ltd. [kr] - (Korea) (DVD)"
2522004,"AMLF [fr] - (1992) (France) (theatrical)"
2522004,"Concorde Home Entertainment [de] - (2012) (Germany) (DVD)"
2522004,"LK-TEL Vídeo [br] - (Brazil) (VHS)"
2522004,"MK2 Éditions [fr] - (2004) (France) (DVD)"
2522004,"New Line Cinema [us] - (1992) (USA) (theatrical)"
2522004,"New Line Home Entertainment [us] - (2005) (Canada) (DVD)"
2522004,"New Line Home Entertainment [us] - (2005) (USA) (DVD)"
2522004,"Paramount Home Entertainment [de] - (2007) (Germany) (DVD)"
2522004,"Prisvídeo - Edições Videográficas [pt] - (2005) (Portugal) (DVD)"
2522004,"Roadshow Entertainment Video [au] - (Australia) (VHS)"
2522004,"Telefilm Hellas [gr] - (1996) (Greece) (VHS)"
2522004,"Van Blad [br] - (2003) (Brazil) (DVD)"
2522027,"Ascot Elite Entertainment Group [ch] - (1997) (Switzerland) (theatrical)"
2522027,"Asmik Ace Entertainment [jp] - (1998) (Japan) (theatrical)"
2522027,"Columbia TriStar Home Video [au] - (Australia) (VHS)"
2522027,"Gativideo [ar] - (199?) (Argentina) (VHS)"
2522027,"Gramercy Pictures (I) [us] - (1997) (USA) (theatrical)"
2522027,"Koch Media [de] - (2011) (Germany) (DVD)"
2522027,"PolyGram Filmed Entertainment Distribution [nl] - (1997) (Netherlands) (theatrical)"
2522027,"PolyGram Filmed Entertainment [de] - (1997) (Germany) (theatrical)"
2522027,"PolyGram Video [nl] - (1998) (Netherlands) (VHS)"
2522027,"REP Distribution [au] - (199?) (Australia) (theatrical)"
2522027,"Scandinavian Entertainment Group [no] - (199?) (Norway) (theatrical)"
2522027,"Sogepaq Distribución [es] - (1997) (Spain) (theatrical)"
2522182,"GMfilms [de] - (1996) (Germany) (theatrical)"
2522182,"Leisure Time Features [us]"
2522318,"Argentina Video Home [ar] - (1996) (Argentina) (VHS)"
2522318,"CIC Video [nl] - (1997) (Netherlands) (VHS)"
2522318,"CIC-Taft Home Video [au] - (Australia) (VHS)"
2522318,"Cinema International [nl] - (1997) (Netherlands) (VHS)"
2522318,"Egmont Entertainment [fi] - (1999) (Finland) (DVD)"
2522318,"Filmes Lusomundo [pt] - (1996) (Portugal) (theatrical)"
2522318,"Finnkino [fi] - (1996) (Finland) (VHS)"
2522318,"Home Video Hellas (HVH) [gr] - (1997) (Greece) (VHS)"
2522318,"Mainostelevisio (MTV3) [fi] - (2007) (2008) (Finland) (TV)"
2522318,"National Broadcasting Company (NBC) [us] - (1998) (USA) (TV)"
2522318,"Prem'er Video Fil'm [ru] - (Russia) (VHS)"
2522318,"United International Pictures (UIP) [ar] - (1996) (Argentina) (theatrical)"
2522318,"United International Pictures (UIP) [au] - (1996) (Australia) (theatrical)"
2522318,"United International Pictures (UIP) [be] - (1996) (Belgium) (theatrical)"
2522318,"United International Pictures (UIP) [br] - (1996) (Brazil) (theatrical)"
2522318,"United International Pictures (UIP) [ch] - (1996) (Switzerland) (theatrical)"
2522318,"United International Pictures (UIP) [de] - (1996) (Germany) (theatrical)"
2522318,"United International Pictures (UIP) [dk] - (1996) (Denmark) (theatrical)"
2522318,"United International Pictures (UIP) [es] - (1996) (Spain) (theatrical)"
2522318,"United International Pictures (UIP) [fi] - (1996) (Finland) (theatrical)"
2522318,"United International Pictures (UIP) [fr] - (1996) (France) (theatrical)"
2522318,"United International Pictures (UIP) [gb] - (1996) (non-USA) (theatrical)"
2522318,"United International Pictures (UIP) [gb] - (1996) (UK) (theatrical)"
2522318,"United International Pictures (UIP) [hk] - (1996) (Hong Kong) (theatrical)"
2522318,"United International Pictures (UIP) [it] - (1996) (Italy) (theatrical)"
2522318,"United International Pictures (UIP) [jp] - (1996) (Japan) (theatrical)"
2522318,"United International Pictures (UIP) [mx] - (1996) (Mexico) (theatrical)"
2522318,"United International Pictures (UIP) [nl] - (1996) (Netherlands) (theatrical)"
2522318,"United International Pictures (UIP) [no] - (1996) (Norway) (theatrical)"
2522318,"United International Pictures (UIP) [nz] - (1996) (New Zealand) (theatrical)"
2522318,"United International Pictures (UIP) [se] - (1996) (Sweden) (theatrical)"
2522318,"United International Pictures (UIP) [sg] - (1996) (Singapore) (theatrical)"
2522318,"United International Pictures (UIP) [tw] - (1996) (Taiwan) (theatrical)"
2522318,"Universal Pictures Benelux [nl] - (2009) (Netherlands) (DVD)"
2522318,"Universal Pictures Finland Oy [fi] - (2003) (Finland) (DVD)"
2522318,"Universal Pictures Home Entertainment [de] - (2003) (Germany) (DVD)"
2522318,"Warner Bros. Entertainment [ca] - (1996) (Canada) (theatrical)"
2522318,"Warner Bros. [us] - (1996) (USA) (theatrical)"
2522318,"Warner Home Video [ca] - (2010) (Canada) (DVD) (4 film collection)"
2522318,"Warner Home Video [us] - (1996) (USA) (laserdisc)"
2522318,"Warner Home Video [us] - (1996) (USA) (VHS)"
2522318,"Warner Home Video [us] - (1997) (USA) (DVD)"
2522318,"Warner Home Video [us] - (2010) (USA) (DVD) (4 film collection)"
2522447,"Acteurs Auteurs Associés (AAA) [fr] - (2009) (France) (all media)"
2522447,"Alliance Releasing Corporation [ca] - (1995) (Canada) (theatrical)"
2522447,"Cecchi Gori Home Video [it] - (2006) (Italy) (DVD)"
2522447,"Concorde Home Entertainment [de] - (2003) (Germany) (DVD)"
2522447,"Echo Bridge Home Entertainment [us] - (2011) (USA) (DVD)"
2522447,"Emerald [ar] - (2007) (Argentina) (DVD) (re-release)"
2522447,"Home Video Hellas (HVH) [gr] - (1997) (Greece) (VHS)"
2522447,"Home Vision Entertainment (HVE) [us] - (2004) (USA) (DVD)"
2522447,"Miramax Films [us]"
2522447,"Paris Vídeo [br] - (Brazil) (DVD)"
2522447,"Paris Vídeo [br] - (Brazil) (VHS)"
2522447,"Svensk Filmindustri (SF) [se] - (1996) (Sweden) (VHS)"
2522562,"Castle Hill Productions [us] - (1996) (USA)"
2522562,"JMM Invest [es] - (Spain)"
2522562,"Metro Tartan Distribution Ltd. [gb]"
2522562,"Rosebud Communications Releasing"
2522618,"Lions Gate Films [us]"
2522618,"Sociedad General de Derechos Audiovisuales (SOGEDASA) [es] - (Spain)"
2522674,"Anchor Bay Entertainment [us] - (2012) (USA) (DVD)"
2522674,"Fox Searchlight Pictures [us] - (1998) (USA) (theatrical)"
2522674,"Indies Home Entertainment [nl] - (2004) (Netherlands) (DVD) (double feature with "Deal of a Lifetime")"
2522674,"Primer Plano Film Group [ar] - (1999) (Argentina) (theatrical)"
2522674,"SBP [ar] - (2000) (Argentina) (VHS)"
2522674,"Sunfilm Entertainment [de] - (2002) (Germany) (DVD)"
2522674,"Twentieth Century Fox Film Corporation [us] - (1998) (USA) (theatrical) (released by) (as Twentieth Century Fox)"
2522674,"Twentieth Century Fox Home Entertainment [us] - (2000) (Canada) (DVD)"
2522674,"Twentieth Century Fox Home Entertainment [us] - (2000) (USA) (DVD)"
2522758,"Argentina Video Home [ar] - (Argentina) (video)"
2522758,"Audio Visual Enterprises [gr] - (1997) (Greece) (VHS)"
2522758,"Líder Films [es] - (Spain)"
2522758,"Morgan Creek Productions [us] - (1996) (worldwide) (all media)"
2522758,"National Broadcasting Company (NBC) [us] - (1998) (USA) (TV) (broadcast premiere)"
2522758,"Roadshow Entertainment Video [au] - (Australia) (VHS)"
2522758,"Roadshow Entertainment [au]"
2522758,"Warner Bros. Entertainment [ca] - (1996) (Canada) (theatrical)"
2522758,"Warner Bros. [ar] - (Argentina)"
2522758,"Warner Bros. [us] - (1996) (USA) (theatrical)"
2522758,"Warner Home Video [de] - (2001) (Germany) (DVD)"
2522758,"Warner Home Video [us] - (2000) (USA) (DVD)"
2522948,"Columbia TriStar Home Video [us] - (2000) (Canada) (DVD)"
2522948,"Columbia TriStar Home Video [us] - (2000) (USA) (DVD)"
2522948,"Deal [fr] - (1991) (France) (theatrical)"
2522948,"Lorimar Film Entertainment [us]"
2522948,"Lorimar Motion Pictures - (1988) (USA) (theatrical)"
2522948,"MGM Home Entertainment [de] - (2003) (Germany) (DVD)"
2522948,"Miramar Home Vídeo [br] - (19??) (Brazil) (VHS)"
2522948,"RCA/Columbia Pictures Home Video [us] - (1989) (USA) (video)"
2522948,"Recorded Releasing [gb] - (UK)"
2522948,"Union Générale Cinématographique (UGC) [fr] - (1991) (France) (theatrical)"
2522957,"Asmik Ace Entertainment [jp]"
2522957,"Buena Vista Pictures [us] - (1996) (USA) (theatrical)"
2522957,"Divisa Home Video [es] - (2010) (Spain) (DVD)"
2522957,"Filmes Lusomundo [pt] - (Portugal)"
2522957,"Gativideo [ar] - (1996) (Argentina) (VHS)"
2522957,"Lider Films [ar] - (1996) (Argentina) (theatrical)"
2522957,"Mill Creek Entertainment [us] - (2012) (USA) (DVD)"
2522957,"Nea Kinisi - (1996) (Greece) (theatrical)"
2522957,"Nea Kinisi Video - (1996) (Greece) (video)"
2522957,"Scotia International Filmverleih [de] - (1996) (Germany) (theatrical)"
2522957,"Universum Film (UFA) [de] - (2000) (Germany) (DVD)"
2522957,"Walt Disney Home Video [us] - (2003) (USA) (DVD)"
2523180,"Art House [gb] - (????) (Greece) (VHS)"
2523180,"Box Office Spectaculars [us] - (1964) (USA) (theatrical)"
2523180,"CMV Laservision [de] - (2002) (Germany) (DVD)"
2523180,"Continental Video [us] - (1984) (USA) (VHS) (as Comet Video)"
2523180,"Force Video [us] - (1982) (USA) (VHS)"
2523180,"Image Entertainment [us] - (2000) (USA) (DVD)"
2523180,"Image Entertainment [us] - (2011) (USA) (DVD) (Blu-ray)"
2523180,"Manga Films [es] - (2002) (Spain) (DVD)"
2523180,"Palace Home Video [au] - (????) (Australia) (VHS)"
2523180,"Rhino Home Video [us] - (????) (USA) (VHS) (Horror Classics release)"
2523180,"SBP [ar] - (2006) (Argentina) (DVD)"
2523180,"SBP [ar] - (2006) (Argentina) (VHS) (re-release)"
2523180,"Siren Visual Entertainment [au] - (2005) (Australia) (DVD)"
2523180,"Something Weird Video (SWV) [us] - (2000) (USA) (DVD) (special edition)"
2523180,"Something Weird Video (SWV) [us] - (2006) (USA) (DVD) (on "The Blood Trilogy")"
2523180,"Something Weird Video (SWV) [us] - (????) (USA) (VHS)"
2523180,"VEC [ca] - (1984) (Canada) (video)"
2523180,"Video Service Corporation [ca] - (????) (Canada) (VHS) (The Cinephile Collection)"
2524414,"Columbia TriStar Films de España [es] - (Spain)"
2524414,"Columbia TriStar Films [fr] - (France)"
2524414,"Columbia TriStar Home Video [us] - (USA) (DVD)"
2524414,"Columbia TriStar Home Video [us] - (USA) (laserdisc)"
2524414,"Sony Pictures Entertainment (SPE) [us]"
2524414,"TriStar Pictures [us]"
2524414,"Warner Home Video [us] - (USA) (DVD)"
2524549,"Argentina Video Home [ar] - (2001) (Argentina) (DVD)"
2524549,"Argentina Video Home [ar] - (2001) (Argentina) (VHS)"
2524549,"Argentina Video Home [ar] - (2004) (Argentina) (DVD)"
2524549,"Ascot Elite Entertainment Group [ch] - (2000) (Switzerland) (theatrical)"
2524549,"Bac Films [fr] - (2000) (France) (theatrical)"
2524549,"British Broadcasting Corporation (BBC) [gb] - (2003) (UK) (TV) (BBC1)"
2524549,"CIC-Taft Home Video [au] - (Australia) (VHS)"
2524549,"Entertainment Film Distributors [gb] - (2000) (UK) (theatrical)"
2524549,"Filmes Lusomundo [pt] - (2000) (Portugal) (theatrical)"
2524549,"Front Row Filmed Entertainment [ae] - (2009) (United Arab Emirates) (DVD) (Middle East)"
2524549,"GAGA Humax [jp] - (2000) (Japan) (theatrical)"
2524549,"GAGA [jp] - (2000) (Japan) (theatrical)"
2524549,"Highlight Film [de] - (2001) (Germany) (VHS)"
2524549,"Highlight Film [de] - (2003) (Germany) (DVD) (2-disc set)"
2524549,"Highlight Film [de] - (2004) (Germany) (DVD)"
2524549,"Independent Films [nl] - (2000) (Netherlands) (theatrical)"
2524549,"Kinowelt Hungary [hu] - (2000) (Hungary) (theatrical)"
2524549,"Laurenfilm [es] - (2000) (Spain) (theatrical)"
2524549,"New Films International [us] - (2000) (Non-USA) (all media)"
2524549,"Odeon [gr] - (2000) (Greece) (all media)"
2524549,"Pinema [tr] - (2000) (Turkey) (all media)"
2524549,"Sandrew Metronome Distribution Sverige AB [se] - (2000) (Sweden) (theatrical)"
2524549,"Sandrew Metronome Distribution [fi] - (2000) (Denmark) (theatrical)"
2524549,"Sandrew Metronome Distribution [fi] - (2000) (Finland) (theatrical)"
2524549,"Sandrew Metronome Norge [no] - (2000) (Norway) (theatrical)"
2524549,"Sandrews [se] - (2001) (Sweden) (DVD)"
2524549,"Sandrews [se] - (2009) (Sweden) (DVD) (Blu-ray)"
2524549,"StudioCanal [fr] - (2000) (Non-USA) (all media) (European sales)"
2524549,"StudioCanal [fr] - (2002) (2004) (France) (DVD)"
2524549,"StudioCanal [fr] - (2009) (France) (DVD) (Blu-ray)"
2524549,"United International Pictures (UIP) [ar] - (2000) (Argentina) (theatrical)"
2524549,"United International Pictures (UIP) [nl] - (2000) (Belgium) (theatrical)"
2524549,"United International Pictures (UIP) [nl] - (2000) (Netherlands) (theatrical)"
2524549,"Universal Home Video [us] - (USA) (DVD) (D-Theater)"
2524549,"Universal Pictures Benelux [nl] - (2001) (Netherlands) (DVD) (VHS)"
2524549,"Universal Pictures Benelux [nl] - (2004) (Netherlands) (DVD)"
2524549,"Universal Pictures Benelux [nl] - (2008) (Netherlands) (DVD)"
2524549,"Universal Pictures Benelux [nl] - (2011) (Netherlands) (DVD) (Blu-ray)"
2524549,"Universal Pictures [us] - (2000) (USA) (theatrical)"
2524549,"Universal Studios Home Entertainment [us] - (2008) (USA) (DVD) (Blu-ray)"
2524549,"Yorin [nl] - (2003) (Netherlands) (TV)"
2524640,"Argentina Video Home [ar] - (199?) (Argentina) (VHS)"
2524640,"Mainostelevisio (MTV3) [fi] - (2002) (2003) (2007) (2008) (2011) (Finland) (TV)"
2524640,"National Broadcasting Company (NBC) [us] - (2001) (USA) (TV)"
2524640,"Sandrews [se] - (1999) (Sweden) (DVD)"
2524640,"Sub [fi] - (2008) (2012) (Finland) (TV)"
2524640,"Warner Bros. Entertainment [ca] - (1998) (Canada) (theatrical)"
2524640,"Warner Bros. Finland [fi] - (1998) (Finland) (theatrical)"
2524640,"Warner Bros. [ar] - (1998) (Argentina) (theatrical)"
2524640,"Warner Bros. [de] - (1998) (Germany) (theatrical)"
2524640,"Warner Bros. [jp] - (1998) (Japan) (theatrical)"
2524640,"Warner Bros. [nl] - (1998) (Netherlands) (theatrical)"
2524640,"Warner Bros. [se] - (1998) (Sweden) (theatrical)"
2524640,"Warner Bros. [us] - (1998) (USA) (theatrical)"
2524640,"Warner Home Video [ca] - (2009) (Canada) (DVD)"
2524640,"Warner Home Video [de] - (1999) (Germany) (DVD)"
2524640,"Warner Home Video [de] - (2012) (Germany) (DVD) (Blu-ray)"
2524640,"Warner Home Video [fi] - (1998) (Finland) (VHS)"
2524640,"Warner Home Video [fi] - (1999) (Finland) (DVD)"
2524640,"Warner Home Video [nl] - (1998) (Netherlands) (VHS)"
2524640,"Warner Home Video [nl] - (1999) (Netherlands) (DVD)"
2524640,"Warner Home Video [nl] - (2000) (Netherlands) (VHS)"
2524640,"Warner Home Video [nl] - (2001) (Netherlands) (DVD)"
2524640,"Warner Home Video [se] - (1998) (Sweden) (VHS)"
2524640,"Warner Home Video [us] - (1998) (USA) (DVD) (special edition)"
2524640,"Warner Home Video [us] - (1999) (USA) (VHS) (pan-and-scan)"
2524640,"Warner Home Video [us] - (2009) (USA) (DVD)"
2524640,"Yorin [nl] - (2003) (Netherlands) (TV)"
2524696,"Argentina Video Home [ar] - (1989) (Argentina) (VHS)"
2524696,"Argentina Video Home [ar] - (2002) (Argentina) (DVD)"
2524696,"Argentina Video Home [ar] - (2009) (Argentina) (DVD) (Blu-ray)"
2524696,"CIC Vídeo [br] - (Brazil) (VHS)"
2524696,"Paramount Filmes do Brasil [br] - (Brazil) (DVD)"
2524696,"Paramount Home Entertainment [nl] - (2004) (Netherlands) (DVD)"
2524696,"Paramount Home Entertainment [nl] - (2008) (Netherlands) (DVD) (Blu-Ray Disc)"
2524696,"Paramount Home Video [us] - (1997) (USA) (VHS)"
2524696,"Paramount Home Video [us] - (1997) (USA) (video) (laserdisc)"
2524696,"Paramount Home Video [us] - (2002) (USA) (DVD)"
2524696,"Paramount Pictures [us] - (1988) (USA) (theatrical)"
2524696,"SBS6 [nl] - (2002) (2003) (Netherlands) (TV)"
2525819,"Argentina Video Home [ar] - (1998) (Argentina) (VHS)"
2525819,"Cinemania Films Group [ar] - (1998) (Argentina) (theatrical)"
2525819,"Haut et Court [fr] - (France)"
2525819,"MGM Home Entertainment [us] - (USA) (DVD)"
2525819,"Movienet [de] - (Germany)"
2525819,"Orion Home Video [us] - (1998) (USA) (VHS) (pan and scan)"
2525819,"Orion Pictures Corporation [us] - (1997) (USA) (theatrical)"
2525819,"Vitória Filmes [pt] - (Portugal)"
2525874,"American Broadcasting Company (ABC) [us] - (1967) (USA) (TV)"
2525874,"Aquarius TV [gr] - (2000) (Greece) (TV)"
2525874,"Archway Film Distributors Ltd. [gb] - (1955) (UK) (theatrical)"
2525874,"Cinemax [br] - (Brazil) (video)"
2525874,"Colosseo-Film [de] - (2010) (Germany) (DVD)"
2525874,"e-m-s the DVD-Company [de] - (2007) (Germany) (DVD)"
2525874,"Europa-Filmverleih AG [de] - (1955) (West Germany) (theatrical)"
2525874,"Paramount Pictures [us] - (1955) (USA) (theatrical) (dubbed)"
2525874,"Paramount Pictures [us] - (1960) (USA) (theatrical) (reissue)"
2525874,"Stablecane Ltd. [gb] - (1986) (UK) (VHS)"
2525874,"UFA Video [de] - (1993) (Germany) (VHS)"
2525874,"Union-Film-Verleih - (1955) (Austria) (theatrical)"
2525874,"Video Film Express [nl] - (2005) (Netherlands) (DVD)"
2527825,"Argentina Video Home [ar] - (2000) (Argentina) (VHS)"
2527825,"BMG Independents [us] - (1997) (USA) (theatrical)"
2527825,"Cine Saison [jp] - (1996) (Japan) (theatrical) (subtitled)"
2527825,"Eurocine [ar] - (2000) (Argentina) (theatrical)"
2527825,"Finnkino [fi] - (1996) (Finland) (VHS)"
2527825,"Fox Lorber [us] - (2000) (USA) (DVD)"
2527825,"Gativideo [ar] - (2009) (Argentina) (DVD)"
2527825,"Nelonen [fi] - (1999) (Finland) (TV)"
2527825,"Northern Arts Entertainment [us] - (1997) (USA)"
2527825,"Prooptiki Video [gr] - (1996) (Greece) (VHS)"
2527825,"Prooptiki [gr] - (1996) (Greece) (theatrical)"
2527825,"Sandrew Metronome Distribution [fi] - (2008) (Finland) (DVD)"
2527825,"SF Video [se] - (1996) (Sweden) (VHS)"
2527825,"Svensk Filmindustri (SF) [se] - (1996) (Sweden) (theatrical)"
2527825,"Svenska Filminstitutet (SFI) [se] - (1996) (Sweden) (theatrical)"
2527825,"TriPictures [es] - (Spain)"
2527825,"Union Générale Cinématographique (UGC) [fr] - (1996) (France) (theatrical)"
2527825,"Universal Pictures Vidéo [fr] - (2000) (France) (DVD)"
2527825,"Wellspring Media [us] - (2004) (USA) (DVD)"
2528355,"Allied Artists Pictures [us] - (1966) (USA) (theatrical) (subtitled)"
2528355,"American Broadcasting Company (ABC) [us] - (1969) (USA) (TV) (original airing) (dubbed version)"
2528355,"Seven Films [gr] - (2008) (Greece) (theatrical)"
2528355,"United Artists [de] - (1966) (West Germany) (theatrical)"
2528355,"United Artists [fr] - (1966) (France) (theatrical) (as Les Artistes Associés)"
2528355,"Warner Home Vídeo [br] - (Brazil) (DVD)"
2528355,"Warner Home Vídeo [br] - (Brazil) (VHS)"
2528355,"Warner Home Video [de] - (2003) (Germany) (DVD)"
2528355,"Warner Home Video [us] - (2006) (USA) (DVD)"
2528406,"AMLF [fr] - (1994) (France) (theatrical)"
2528406,"Buena Vista Pictures [us] - (1996) (USA) (dubbed)"
2528406,"Columbia TriStar Films de España [es] - (Spain)"
2529538,"MK2 Diffusion [fr] - (France) (theatrical) (subtitled)"
2529538,"MK2 Éditions [fr] - (2004) (France) (DVD)"
2529538,"MK2 Productions [us] - (1994) (USA) (theatrical) (subtitled)"
2529538,"New Yorker Films [us] - (USA) (VHS)"
2529538,"SBP [ar] - (Argentina) (VHS)"
2531186,"Constantin Film [de] - (1996) (Germany) (theatrical)"
2531311,"Balboa Film Distributors - (????) (USA) (theatrical) (re-release)"
2531311,"Columbia Broadcasting System (CBS) [us] - (1967) (USA) (TV) (network premiere)"
2531311,"Image Entertainment [us] - (2003) (USA) (DVD)"
2531311,"Kinowelt Home Entertainment [de] - (2006) (Germany) (video)"
2531311,"Silver Screen [br] - (2006) (Brazil) (DVD)"
2531311,"Sociedade Importadora de Filmes (SIF) [pt] - (Portugal)"
